id,timestamp,cpu_percent,memory_percent,disk_percent,network_sent,network_recv,process_count
3839,2026-07-29T23:51:35.500481,12.4,89.7,84.5,297525468,2150637100,313
3840,2026-07-29T23:51:38.512922,16.9,89.7,84.5,297535118,2150638588,312
3841,2026-07-29T23:51:41.528074,11.7,89.6,84.5,297535707,2150642454,312
3842,2026-07-29T23:51:44.543140,15.7,89.7,84.5,297536647,2150643660,312
3843,2026-07-29T23:51:47.557376,12.4,89.7,84.5,297536914,2150644003,312
3844,2026-07-29T23:51:50.583236,24.0,89.6,84.5,297537796,2150653703,311
3845,2026-07-29T23:51:53.598497,11.6,89.3,84.5,297538128,2150654873,311
3846,2026-07-29T23:51:56.623839,15.3,89.6,84.5,297538817,2150655592,312
3847,2026-07-29T23:51:59.636883,22.0,90.1,84.5,297539319,2150656378,312
3848,2026-07-29T23:52:02.650322,12.6,89.9,84.5,297540454,2150658521,312
3849,2026-07-29T23:52:05.656809,4.7,90.4,84.5,297540529,2150658779,314
3850,2026-07-29T23:52:08.677020,3.0,89.7,84.5,297541603,2150660781,314
3851,2026-07-29T23:52:11.691210,6.6,89.7,84.5,297542033,2150661471,314
3852,2026-07-29T23:52:14.703732,5.7,88.5,84.5,297548509,2150748321,313
3853,2026-07-29T23:52:17.722332,10.5,88.6,84.5,297548883,2150749437,313
3854,2026-07-29T23:52:20.747259,15.4,89.0,84.5,297549603,2150749973,314
3855,2026-07-29T23:52:23.754024,10.8,89.1,84.5,297553138,2150759124,316
3856,2026-07-29T23:52:26.781097,6.2,88.8,84.5,297555366,2150762077,314
3857,2026-07-29T23:52:29.793656,6.1,88.9,84.5,297555693,2150762646,313
3858,2026-07-29T23:52:32.818935,6.1,88.6,84.5,297556587,2150764132,312
3859,2026-07-29T23:52:35.831860,9.7,88.6,84.5,297556587,2150764218,312
3860,2026-07-29T23:52:38.846480,9.0,90.0,84.5,297573853,2150791304,312
3861,2026-07-29T23:52:41.859792,12.3,90.2,84.5,297591333,2150823004,313
3862,2026-07-29T23:52:44.873583,12.2,90.9,84.5,297599769,2150825967,313
3863,2026-07-29T23:52:47.885510,16.0,90.7,84.5,297600367,2150826914,312
3864,2026-07-29T23:52:50.899044,16.5,90.9,84.5,297601061,2150837395,312
3865,2026-07-29T23:52:53.924892,7.1,91.0,84.5,297601520,2150837910,312
3866,2026-07-29T23:52:56.939974,16.1,90.9,84.5,297602616,2150840441,312
3867,2026-07-29T23:52:59.958607,12.9,90.9,84.5,297602916,2150840784,312
3868,2026-07-29T23:53:02.990813,4.7,90.6,84.5,297603471,2150841507,312
3869,2026-07-29T23:53:06.007856,6.8,90.7,84.5,297603652,2150842419,310
3870,2026-07-29T23:53:09.027840,5.6,90.6,84.5,297604558,2150844336,310
3871,2026-07-29T23:53:12.043057,7.0,91.0,84.5,297605084,2150845127,309
3872,2026-07-29T23:53:15.060300,13.5,91.3,84.5,297606080,2150846604,310
3873,2026-07-29T23:53:18.074460,7.5,91.3,84.5,297606305,2150846861,310
3874,2026-07-29T23:53:21.097521,9.9,91.0,84.5,297606858,2150847942,309
3875,2026-07-29T23:53:24.104661,8.1,90.8,84.5,297607083,2150848199,309
3876,2026-07-29T23:53:27.139843,15.4,91.0,84.5,297607772,2150849022,310
3877,2026-07-29T23:53:30.156229,6.8,90.8,84.5,297608261,2150850196,309
3878,2026-07-29T23:53:33.188493,20.0,92.1,84.5,297614209,2150859749,309
3879,2026-07-29T23:53:36.201878,20.0,92.2,84.5,297630143,2150882039,308
3880,2026-07-29T23:53:39.211218,26.6,94.3,84.5,297642020,2150900165,309
3881,2026-07-29T23:53:42.226722,14.5,93.3,84.5,297644078,2150910707,309
3882,2026-07-29T23:53:45.242105,13.6,93.1,84.5,297645184,2150912318,309
3883,2026-07-29T23:53:48.267046,44.1,93.9,84.5,297687834,2151049530,312
3884,2026-07-29T23:53:51.280716,20.1,91.6,84.5,297701760,2151192814,311
3885,2026-07-29T23:53:54.295300,27.4,87.2,84.5,297710320,2151281449,311
3886,2026-07-29T23:53:57.307310,13.8,87.5,84.5,297711171,2151282418,311
3887,2026-07-29T23:54:00.323990,10.5,87.3,84.5,297711396,2151282675,311
3888,2026-07-29T23:54:03.336774,18.4,87.5,84.5,297712834,2151285395,312
3889,2026-07-29T23:54:06.354390,7.3,86.5,84.5,297713138,2151285787,309
3890,2026-07-29T23:54:09.359928,21.7,86.8,84.5,297727365,2151288661,309
3891,2026-07-29T23:54:12.384172,6.1,86.5,84.5,297728184,2151290021,309
3892,2026-07-29T23:54:15.403635,14.8,86.7,84.5,297728690,2151290409,309
3893,2026-07-29T23:54:18.424672,8.3,86.7,84.5,297729113,2151291773,309
3894,2026-07-29T23:54:21.437671,17.5,86.5,84.5,297729531,2151292131,309
3895,2026-07-29T23:54:24.449098,15.1,86.4,84.5,297730087,2151293383,309
3896,2026-07-29T23:54:27.465087,15.7,87.3,84.5,297749875,2151317924,308
3897,2026-07-29T23:54:30.481726,11.4,86.6,84.5,297795194,2151412317,308
3898,2026-07-29T23:54:33.505237,16.9,85.5,84.5,297819898,2151471118,307
3899,2026-07-29T23:54:36.512589,14.2,87.0,84.5,297824674,2151657963,307
3900,2026-07-29T23:54:39.530849,12.1,87.4,84.5,297850997,2151689721,307
3901,2026-07-29T23:54:42.546466,5.5,87.3,84.5,297852345,2151692362,307
3902,2026-07-29T23:54:45.569689,3.1,87.5,84.5,297852775,2151693767,307
3903,2026-07-29T23:54:48.583511,16.0,87.4,84.5,297853433,2151701034,308
3904,2026-07-29T23:54:51.597123,19.1,87.4,84.5,297859880,2151713311,308
3905,2026-07-29T23:54:54.609603,27.8,88.0,84.5,297871872,2151736611,311
3906,2026-07-29T23:54:57.624293,25.6,88.0,84.5,297872877,2151737811,310
3907,2026-07-29T23:55:00.635996,8.3,88.1,84.5,297872919,2151738255,310
3908,2026-07-29T23:55:03.644662,4.9,86.7,84.5,297873566,2151738512,309
3909,2026-07-29T23:55:06.658133,6.3,86.7,84.5,297874151,2151739813,309
3910,2026-07-29T23:55:09.678434,12.7,87.0,84.5,297874779,2151740650,310
3911,2026-07-29T23:55:12.692497,5.4,87.0,84.5,297875540,2151742323,310
3912,2026-07-29T23:55:15.710745,9.1,87.6,84.5,297884877,2151764204,310
3913,2026-07-29T23:55:18.731345,4.7,87.2,84.5,297885177,2151764777,310
3914,2026-07-29T23:55:21.744407,4.0,86.6,84.5,297885890,2151765972,308
3915,2026-07-29T23:55:24.758275,6.4,86.7,84.5,297886587,2151766928,308
3916,2026-07-29T23:55:27.772396,5.3,86.6,84.5,297887366,2151767715,308
3917,2026-07-29T23:55:30.786138,5.7,86.4,84.5,297887827,2151769054,308
3918,2026-07-29T23:55:33.801101,3.9,86.4,84.5,297888348,2151769397,308
3919,2026-07-29T23:55:36.806976,4.4,86.5,84.5,297888455,2151770392,307
3920,2026-07-29T23:55:39.826901,5.1,86.6,84.5,297906892,2151779653,307
3921,2026-07-29T23:55:42.840543,5.0,86.6,84.5,297907278,2151780400,307
3922,2026-07-29T23:55:45.847372,4.0,86.6,84.5,297907691,2151781251,307
3923,2026-07-29T23:55:48.859234,9.7,86.8,84.5,297912015,2151795686,307
3924,2026-07-29T23:55:51.878156,7.5,86.7,84.5,297912899,2151797930,308
3925,2026-07-29T23:55:54.897159,5.5,86.9,84.5,297914495,2151800319,307
3926,2026-07-29T23:55:57.910744,5.0,86.9,84.5,297915197,2151800914,307
3927,2026-07-29T23:56:00.924158,15.5,87.5,84.5,297917656,2151802147,309
3928,2026-07-29T23:56:03.937787,6.5,87.6,84.5,297921064,2151807554,309
3929,2026-07-29T23:56:06.952386,6.2,87.7,84.5,297921547,2151808106,309
3930,2026-07-29T23:56:09.959706,4.5,87.7,84.5,297922347,2151809601,309
3931,2026-07-29T23:56:12.979533,3.8,87.6,84.5,297923030,2151810260,309
3932,2026-07-29T23:56:15.986377,7.2,87.6,84.5,297923206,2151810518,309
3933,2026-07-29T23:56:19.019452,5.7,87.7,84.5,297923858,2151811923,309
3934,2026-07-29T23:56:22.033283,3.5,87.7,84.5,297924092,2151814177,309
3935,2026-07-29T23:56:25.065941,11.1,87.8,84.5,297946261,2151825012,309
3936,2026-07-29T23:56:28.079817,9.5,86.6,84.5,297946941,2151825441,309
3937,2026-07-29T23:56:31.094764,19.4,86.5,84.5,297947529,2151826179,309
3938,2026-07-29T23:56:34.108412,21.9,86.1,84.5,297948046,2151827412,308
3939,2026-07-29T23:56:37.122361,21.1,86.2,84.5,297948290,2151827878,308
3940,2026-07-29T23:56:40.137260,15.3,86.2,84.5,297957789,2151831571,307
3941,2026-07-29T23:56:43.151036,17.1,86.2,84.5,297958345,2151832823,307
3942,2026-07-29T23:56:46.161288,23.1,87.3,84.5,297959028,2151833397,307
3943,2026-07-29T23:56:49.179169,23.3,87.6,84.5,297959986,2151843927,307
3944,2026-07-29T23:56:52.192595,37.0,88.3,84.5,297962001,2151848268,312
3945,2026-07-29T23:56:55.204394,9.2,88.6,84.5,297973102,2151870030,307
3946,2026-07-29T23:56:58.218510,10.9,89.3,84.5,297982305,2151892693,307
3947,2026-07-29T23:57:01.232574,6.4,87.9,84.5,297983485,2151947024,305
3948,2026-07-29T23:57:04.245990,22.2,88.5,84.5,297984274,2151947487,307
3949,2026-07-29T23:57:07.256759,4.3,88.5,84.5,297984757,2151948718,307
3950,2026-07-29T23:57:10.275506,8.4,88.5,84.5,297989664,2151950225,306
3951,2026-07-29T23:57:13.290270,6.0,88.4,84.5,297998990,2152038460,307
3952,2026-07-29T23:57:16.304138,17.2,89.0,84.5,297999620,2152039077,309
3953,2026-07-29T23:57:19.312821,29.8,89.3,84.5,298002416,2152048543,308
3954,2026-07-29T23:57:22.328986,16.7,89.7,84.5,298010110,2152060317,308
3955,2026-07-29T23:57:25.342662,27.0,92.3,84.5,298010822,2152061168,308
3956,2026-07-29T23:57:28.357264,27.4,92.5,84.5,298011499,2152061639,307
3957,2026-07-29T23:57:31.370912,4.4,92.2,84.5,298012337,2152063196,307
3958,2026-07-29T23:57:34.385826,32.4,93.3,84.5,298058967,2152199153,309
3959,2026-07-29T23:57:37.398221,13.5,91.6,84.5,298072022,2152329240,308
3960,2026-07-29T23:57:40.411438,10.3,90.9,84.5,298081850,2152333455,306
3961,2026-07-29T23:57:43.424189,15.2,91.3,84.5,298090483,2152334594,307
3962,2026-07-29T23:57:46.437436,21.3,91.4,84.5,298090786,2152335597,307
3963,2026-07-29T23:57:49.449539,6.1,91.4,84.5,298091868,2152345382,307
3964,2026-07-29T23:57:52.473267,8.3,91.6,84.5,298092167,2152346641,307
3965,2026-07-29T23:57:55.496895,26.2,93.0,84.5,298110078,2152403678,310
3966,2026-07-29T23:57:58.510170,15.1,93.2,84.5,298115410,2152493311,310
3967,2026-07-29T23:58:01.524771,9.4,94.3,84.5,298122609,2152566949,309
3968,2026-07-29T23:58:04.537794,8.1,92.1,84.5,298123162,2152568043,308
3969,2026-07-29T23:58:07.551580,8.5,92.8,84.5,298125879,2152571744,310
3970,2026-07-29T23:58:10.560371,9.7,93.5,84.5,298141401,2152742529,311
3971,2026-07-29T23:58:13.580021,6.6,89.5,84.5,298151026,2152862262,310
3972,2026-07-29T23:58:16.595535,5.9,89.3,84.5,298152405,2152864311,308
3973,2026-07-29T23:58:19.614978,14.2,91.2,84.5,298176402,2152932117,309
3974,2026-07-29T23:58:22.628793,20.8,91.7,84.5,298192013,2153103470,308
3975,2026-07-29T23:58:25.642785,12.7,91.6,84.5,298193209,2153105434,309
3976,2026-07-29T23:58:28.655948,6.5,91.7,84.5,298193681,2153106035,309
3977,2026-07-29T23:58:31.680395,3.4,91.2,84.5,298194550,2153106956,307
3978,2026-07-29T23:58:34.705089,12.2,91.1,84.5,298195177,2153108268,307
3979,2026-07-29T23:58:37.711241,14.0,91.4,84.5,298195549,2153108756,308
3980,2026-07-29T23:58:40.731045,9.5,91.4,84.5,298206246,2153114253,308
3981,2026-07-29T23:58:43.745664,12.7,91.3,84.5,298207206,2153115447,308
3982,2026-07-29T23:58:46.768973,7.8,91.3,84.5,298207560,2153116078,308
3983,2026-07-29T23:58:49.793242,8.0,91.2,84.5,298208370,2153126496,312
3984,2026-07-29T23:58:52.806498,10.7,91.5,84.5,298208569,2153126948,308
3985,2026-07-29T23:58:55.820259,22.4,86.3,84.5,298209254,2153127630,308
3986,2026-07-29T23:58:58.834962,7.3,86.2,84.5,298209904,2153128784,308
3987,2026-07-29T23:59:01.849161,13.2,86.4,84.5,298210611,2153129610,308
3988,2026-07-29T23:59:04.858057,7.6,86.0,84.5,298211413,2153130990,307
3989,2026-07-29T23:59:07.874545,3.0,86.0,84.5,298212298,2153131712,306
3990,2026-07-29T23:59:10.887140,15.3,86.1,84.5,298213697,2153133484,306
3991,2026-07-29T23:59:13.900399,14.5,86.3,84.5,298214029,2153134506,307
3992,2026-07-29T23:59:16.907694,9.4,86.4,84.5,298214885,2153135859,307
3993,2026-07-29T23:59:19.937705,5.8,86.3,84.5,298218942,2153142018,306
3994,2026-07-29T23:59:22.950447,10.2,86.6,84.5,298219547,2153143611,306
3995,2026-07-29T23:59:25.964365,4.4,86.5,84.5,298220415,2153144366,306
3996,2026-07-29T23:59:28.979941,7.3,86.8,84.5,298233965,2153164890,305
3997,2026-07-29T23:59:31.992596,23.8,87.2,84.5,298237413,2153201667,306
3998,2026-07-29T23:59:35.003988,17.5,88.5,84.5,298237638,2153202271,311
3999,2026-07-29T23:59:38.010022,15.2,86.9,84.5,298244638,2153208977,314
4000,2026-07-29T23:59:41.040450,7.4,85.9,84.5,298254209,2153213106,311
4001,2026-07-29T23:59:44.053336,5.2,85.5,84.5,298254740,2153213679,310
4002,2026-07-29T23:59:47.079464,11.7,86.0,84.5,298254933,2153215250,311
4003,2026-07-29T23:59:50.091679,13.0,86.2,84.5,298256375,2153225937,311
4004,2026-07-29T23:59:53.105253,7.2,86.1,84.5,298256850,2153228237,307
4005,2026-07-29T23:59:56.117840,8.3,87.2,84.5,298260481,2153235545,306
4006,2026-07-29T23:59:59.132150,8.4,87.5,84.5,298271039,2153256030,307
4007,2026-07-30T00:00:02.156532,16.0,88.2,84.5,298272509,2153259526,308
4008,2026-07-30T00:00:05.169582,8.1,88.3,84.5,298272809,2153259857,308
4009,2026-07-30T00:00:08.195494,14.6,88.1,84.5,298273432,2153260505,307
4010,2026-07-30T00:00:11.211982,8.8,88.0,84.5,298286490,2153262366,307
4011,2026-07-30T00:00:14.241680,12.9,88.4,84.5,298287236,2153263175,308
4012,2026-07-30T00:00:17.265374,5.8,88.3,84.5,298287495,2153264026,308
4013,2026-07-30T00:00:20.278140,3.6,88.3,84.5,298288566,2153264845,307
4014,2026-07-30T00:00:23.284661,12.2,88.3,84.5,298289084,2153265705,307
4015,2026-07-30T00:00:26.303622,15.1,88.6,84.5,298290623,2153267935,308
4016,2026-07-30T00:00:29.316459,8.7,89.1,84.5,298290950,2153268600,314
4017,2026-07-30T00:00:32.331593,4.0,88.4,84.5,298293592,2153272833,310
4018,2026-07-30T00:00:35.344344,7.9,88.4,84.5,298293984,2153274007,310
4019,2026-07-30T00:00:38.356906,13.7,88.7,84.5,298303205,2153274409,311
4020,2026-07-30T00:00:41.373926,7.5,88.5,84.5,298304151,2153278880,307
4021,2026-07-30T00:00:44.398027,10.0,88.3,84.5,298304862,2153279517,306
4022,2026-07-30T00:00:47.411145,6.5,88.4,84.5,298305003,2153279907,306
4023,2026-07-30T00:00:50.434790,19.5,88.5,84.5,298306133,2153290457,307
4024,2026-07-30T00:00:53.445693,12.2,88.4,84.5,298306133,2153290629,306
4025,2026-07-30T00:00:56.462559,7.5,88.6,84.5,298307085,2153291977,306
4026,2026-07-30T00:00:59.476126,10.3,88.7,84.5,298307427,2153292406,306
4027,2026-07-30T00:01:02.498673,4.9,88.7,84.5,298308711,2153293862,306
4028,2026-07-30T00:01:05.510139,7.1,88.7,84.5,298332589,2153307047,306
4029,2026-07-30T00:01:08.536712,5.2,88.6,84.5,298333195,2153307655,305
4030,2026-07-30T00:01:11.551988,7.4,89.2,84.5,298340118,2153317830,305
4031,2026-07-30T00:01:14.560090,16.9,89.5,84.5,298341038,2153320624,306
4032,2026-07-30T00:01:17.581082,6.8,89.5,84.5,298341038,2153320796,306
4033,2026-07-30T00:01:20.605003,11.7,89.2,84.5,298341847,2153322028,305
4034,2026-07-30T00:01:23.619088,7.6,89.2,84.5,298341922,2153322286,305
4035,2026-07-30T00:01:26.643124,18.3,89.3,84.5,298343367,2153323737,306
4036,2026-07-30T00:01:29.658141,8.5,89.3,84.5,298344059,2153325213,306
4037,2026-07-30T00:01:32.684568,6.1,89.4,84.5,298344592,2153325833,306
4038,2026-07-30T00:01:35.697770,5.0,89.4,84.5,298345104,2153326473,306
4039,2026-07-30T00:01:38.710899,6.2,89.4,84.5,298354733,2153330770,306
4040,2026-07-30T00:01:41.725427,6.8,87.5,84.5,298355374,2153331515,305
4041,2026-07-30T00:01:44.750619,7.5,87.4,84.5,298356996,2153335547,305
4042,2026-07-30T00:01:47.760140,6.1,87.3,84.5,298358056,2153336402,305
4043,2026-07-30T00:01:50.786289,5.7,87.5,84.5,298358837,2153346139,305
4044,2026-07-30T00:01:53.799246,7.3,87.6,84.5,298365982,2153359869,305
4045,2026-07-30T00:01:56.809751,8.4,87.8,84.5,298366910,2153360635,306
4046,2026-07-30T00:01:59.827166,4.3,87.8,84.5,298367135,2153360892,306
4047,2026-07-30T00:02:02.846348,4.8,88.7,84.5,298369196,2153364403,307
4048,2026-07-30T00:02:05.859614,3.7,88.7,84.5,298369857,2153365359,307
4049,2026-07-30T00:02:08.886328,4.8,88.8,84.5,298370570,2153366786,307
4050,2026-07-30T00:02:11.899325,6.6,88.9,84.5,298371189,2153367600,307
4051,2026-07-30T00:02:14.912736,4.7,88.9,84.5,298378988,2153454504,307
4052,2026-07-30T00:02:17.917662,4.9,88.9,84.5,298379095,2153455269,307
4053,2026-07-30T00:02:20.933420,4.6,88.9,84.5,298380015,2153456266,307
4054,2026-07-30T00:02:23.953812,7.0,88.9,84.5,298380015,2153456352,307
4055,2026-07-30T00:02:26.968504,6.6,88.9,84.5,298380875,2153457786,307
4056,2026-07-30T00:02:29.987914,6.9,88.9,84.5,298381277,2153458301,307
4057,2026-07-30T00:02:33.014499,3.8,88.7,84.5,298381792,2153459704,306
4058,2026-07-30T00:02:36.037796,7.4,88.7,84.5,298382017,2153459961,306
4059,2026-07-30T00:02:39.046286,5.3,88.7,84.5,298391480,2153463688,306
4060,2026-07-30T00:02:42.064239,6.8,88.5,84.5,298392633,2153465502,306
4061,2026-07-30T00:02:45.090491,8.3,88.5,84.5,298393436,2153466161,306
4062,2026-07-30T00:02:48.101025,8.0,88.5,84.5,298393491,2153466639,306
4063,2026-07-30T00:02:51.127604,9.8,88.5,84.5,298394621,2153476949,305
4064,2026-07-30T00:02:54.140434,5.9,88.4,84.5,298394663,2153478327,305
4065,2026-07-30T00:02:57.166495,15.8,88.8,84.5,298395795,2153480404,306
4066,2026-07-30T00:03:00.181277,5.3,88.4,84.5,298396150,2153480747,306
4067,2026-07-30T00:03:03.194127,9.1,88.7,84.5,298396674,2153481297,306
4068,2026-07-30T00:03:06.219853,5.2,88.7,84.5,298397061,2153482287,306
4069,2026-07-30T00:03:09.233919,15.0,88.8,84.5,298397469,2153482925,306
4070,2026-07-30T00:03:12.256852,5.2,88.7,84.5,298398069,2153483622,306
4071,2026-07-30T00:03:15.280755,8.1,88.7,84.5,298398868,2153485132,305
4072,2026-07-30T00:03:18.299358,6.0,88.4,84.5,298398868,2153485218,305
4073,2026-07-30T00:03:21.318736,14.0,89.0,84.5,298399727,2153486756,306
4074,2026-07-30T00:03:24.332972,6.3,89.0,84.5,298400314,2153487512,306
4075,2026-07-30T00:03:27.349681,8.3,89.0,84.5,298401016,2153488023,305
4076,2026-07-30T00:03:30.384153,7.1,89.1,84.5,298401636,2153489473,306
4077,2026-07-30T00:03:33.396599,16.0,89.3,84.5,298402067,2153489855,306
4078,2026-07-30T00:03:36.421032,5.7,89.2,84.5,298402510,2153490714,305
4079,2026-07-30T00:03:39.447133,7.3,89.2,84.5,298412293,2153495033,305
4080,2026-07-30T00:03:42.461238,5.1,89.2,84.5,298413209,2153496099,305
4081,2026-07-30T00:03:45.486236,16.5,89.2,84.5,298414144,2153497550,305
4082,2026-07-30T00:03:48.511624,4.2,89.2,84.5,298414246,2153502534,305
4083,2026-07-30T00:03:51.525232,7.1,89.1,84.5,298414973,2153507373,304
4084,2026-07-30T00:03:54.547882,7.0,88.7,84.5,298415305,2153508545,304
4085,2026-07-30T00:03:57.574519,14.3,86.3,84.5,298416225,2153509218,306
4086,2026-07-30T00:04:00.589392,6.2,86.4,84.5,298416557,2153510470,306
4087,2026-07-30T00:04:03.603711,6.6,87.0,84.5,298417688,2153511775,307
4088,2026-07-30T00:04:06.617353,4.6,86.9,84.5,298418085,2153512512,307
4089,2026-07-30T00:04:09.631937,10.1,87.1,84.5,298418941,2153513620,306
4090,2026-07-30T00:04:12.652137,7.8,86.9,84.5,298419245,2153514297,306
4091,2026-07-30T00:04:15.681846,7.7,86.9,84.5,298419846,2153514644,306
4092,2026-07-30T00:04:18.704746,9.6,86.7,84.5,298420060,2153516237,305
4093,2026-07-30T00:04:21.728629,8.0,87.0,84.5,298420722,2153516945,306
4094,2026-07-30T00:04:24.749529,6.6,85.8,84.5,298421161,2153518207,306
4095,2026-07-30T00:04:27.768642,11.3,87.7,84.5,298436971,2153534500,306
4096,2026-07-30T00:04:30.781594,6.6,84.6,84.5,298438831,2153537399,307
4097,2026-07-30T00:04:33.793852,7.2,83.1,84.5,298439356,2153538206,307
4098,2026-07-30T00:04:36.800723,9.6,83.4,84.5,298439581,2153538779,307
4099,2026-07-30T00:04:39.834457,8.7,83.5,84.5,298452636,2153546521,307
4100,2026-07-30T00:04:42.848431,5.2,83.5,84.5,298455156,2153550560,306
4101,2026-07-30T00:04:45.871439,7.1,83.5,84.5,298455873,2153550903,306
4102,2026-07-30T00:04:48.885768,14.2,84.4,84.5,298462366,2153568969,308
4103,2026-07-30T00:04:51.900306,6.8,84.6,84.5,298469164,2153576904,308
4104,2026-07-30T00:04:54.923447,4.0,84.8,84.5,298474359,2153578861,307
4105,2026-07-30T00:04:57.936276,7.2,84.8,84.5,298474607,2153579283,306
4106,2026-07-30T00:05:00.951065,13.5,85.4,84.5,298475163,2153580446,307
4107,2026-07-30T00:05:03.974087,6.5,85.2,84.5,298475315,2153580618,307
4108,2026-07-30T00:05:06.988323,3.6,84.8,84.5,298475811,2153581781,306
4109,2026-07-30T00:05:10.014240,7.7,84.8,84.5,298476931,2153582901,306
4110,2026-07-30T00:05:13.027053,11.6,85.2,84.5,298477448,2153583700,307
4111,2026-07-30T00:05:16.040257,6.7,85.2,84.5,298477979,2153584869,307
4112,2026-07-30T00:05:19.066077,4.7,84.3,84.5,298478149,2153585185,305
4113,2026-07-30T00:05:22.079620,7.0,84.2,84.5,298478534,2153585528,305
4114,2026-07-30T00:05:25.093734,18.1,84.7,84.5,298479288,2153586874,306
4115,2026-07-30T00:05:28.119415,9.0,84.3,84.5,298479692,2153587316,305
4116,2026-07-30T00:05:31.143993,13.2,84.3,84.5,298480358,2153588725,305
4117,2026-07-30T00:05:34.150894,9.8,84.5,84.5,298480557,2153588963,305
4118,2026-07-30T00:05:37.169710,16.1,84.9,84.5,298487750,2153594109,306
4119,2026-07-30T00:05:40.193795,7.9,84.9,84.5,298501468,2153599256,306
4120,2026-07-30T00:05:43.199873,17.1,84.9,84.5,298501672,2153599572,306
4121,2026-07-30T00:05:46.219491,7.4,84.9,84.5,298502271,2153600001,306
4122,2026-07-30T00:05:49.245419,4.4,84.6,84.5,298506828,2153616029,305
4123,2026-07-30T00:05:52.256446,8.2,84.6,84.5,298507393,2153616902,305
4124,2026-07-30T00:05:55.272118,13.3,84.9,84.5,298509076,2153619381,306
4125,2026-07-30T00:05:58.286094,7.6,84.9,84.5,298509395,2153619876,306
4126,2026-07-30T00:06:01.300080,8.1,84.8,84.5,298509929,2153620363,306
4127,2026-07-30T00:06:04.312036,8.3,85.0,84.5,298511009,2153623376,306
4128,2026-07-30T00:06:07.337435,15.3,85.0,84.5,298511679,2153624229,307
4129,2026-07-30T00:06:10.360214,5.5,85.1,84.5,298525227,2153625587,307
4130,2026-07-30T00:06:13.372652,5.9,85.0,84.5,298525815,2153626751,306
4131,2026-07-30T00:06:16.386692,7.7,85.0,84.5,298526302,2153627008,306
4132,2026-07-30T00:06:19.403889,13.3,85.4,84.5,298527041,2153628325,307
4133,2026-07-30T00:06:22.423514,6.8,85.4,84.5,298527266,2153628582,307
4134,2026-07-30T00:06:25.436545,14.6,85.3,84.5,298528140,2153629435,307
4135,2026-07-30T00:06:28.459521,6.2,85.3,84.5,298528587,2153630519,307
4136,2026-07-30T00:06:31.483317,5.6,85.2,84.5,298529232,2153631350,306
4137,2026-07-30T00:06:34.507960,7.6,84.9,84.5,298529376,2153631436,305
4138,2026-07-30T00:06:37.533085,16.4,85.2,84.5,298530010,2153632685,306
4139,2026-07-30T00:06:40.555657,9.0,85.1,84.5,298539496,2153636486,306
4140,2026-07-30T00:06:43.581954,6.2,85.0,84.5,298540054,2153637650,305
4141,2026-07-30T00:06:46.600849,8.4,84.8,84.5,298540389,2153637907,305
4142,2026-07-30T00:06:49.615045,17.0,85.0,84.5,298541011,2153647587,306
4143,2026-07-30T00:06:52.630756,7.6,85.1,84.5,298541631,2153648734,306
4144,2026-07-30T00:06:55.655423,5.8,85.0,84.5,298547502,2153661250,305
4145,2026-07-30T00:06:58.669406,11.0,85.6,84.5,298557863,2153723112,305
4146,2026-07-30T00:07:01.691731,22.0,85.7,84.5,298561058,2153827766,306
4147,2026-07-30T00:07:04.699263,5.2,85.9,84.5,298566422,2153846298,306
4148,2026-07-30T00:07:07.720513,3.6,85.7,84.5,298567130,2153847461,305
4149,2026-07-30T00:07:10.734227,5.0,85.6,84.5,298578575,2153879491,304
4150,2026-07-30T00:07:13.748792,16.2,85.9,84.5,298585417,2153966713,305
4151,2026-07-30T00:07:16.762329,5.7,86.0,84.5,298585945,2153967864,304
4152,2026-07-30T00:07:19.773710,6.5,86.2,84.5,298595205,2154005707,304
4153,2026-07-30T00:07:22.790997,5.4,86.3,84.5,298595580,2154006254,304
4154,2026-07-30T00:07:25.797824,5.4,86.5,84.5,298596669,2154007856,305
4155,2026-07-30T00:07:28.818766,6.1,86.6,84.5,298597230,2154008472,305
4156,2026-07-30T00:07:31.843192,12.5,86.7,84.5,298598240,2154010007,305
4157,2026-07-30T00:07:34.857367,7.5,86.5,84.5,298598330,2154010179,305
4158,2026-07-30T00:07:37.871089,6.7,86.5,84.5,298598931,2154010666,305
4159,2026-07-30T00:07:40.885808,9.5,86.6,84.5,298608431,2154015395,305
4160,2026-07-30T00:07:43.898849,7.7,86.6,84.5,298616809,2154017368,305
4161,2026-07-30T00:07:46.914429,11.6,86.5,84.5,298617293,2154018563,304
4162,2026-07-30T00:07:49.927945,15.8,86.5,84.5,298618064,2154028327,305
4163,2026-07-30T00:07:52.942809,4.4,86.6,84.5,298618391,2154029744,305
4164,2026-07-30T00:07:55.966493,4.7,86.5,84.5,298619325,2154031104,305
4165,2026-07-30T00:07:58.991055,7.0,86.5,84.5,298623267,2154036314,305
4166,2026-07-30T00:08:02.007410,8.0,86.9,84.5,298624625,2154037868,306
4167,2026-07-30T00:08:05.021560,6.5,87.0,84.5,298624893,2154038882,305
4168,2026-07-30T00:08:08.046956,3.8,87.0,84.5,298625424,2154039369,305
4169,2026-07-30T00:08:11.057766,12.0,87.0,84.5,298626777,2154041561,305
4170,2026-07-30T00:08:14.082492,6.2,87.0,84.5,298627274,2154041963,305
